date,open,high,low,close,volume
2025-09-16 04:00:00,414.495,423.25,411.43,421.62,104285721.0
2025-09-17 04:00:00,415.75,428.312095,409.67,425.86,106133532.0
2025-09-18 04:00:00,428.865,432.2199,416.56,416.85,90454509.0
2025-09-19 04:00:00,421.82,429.47,421.72,426.07,93131034.0
2025-09-22 04:00:00,431.11,444.98,429.13,434.21,97108777.0
2025-09-23 04:00:00,439.88,440.97,423.72,425.85,83422691.0
2025-09-24 04:00:00,429.83,444.21,429.0301,442.79,93133570.0
2025-09-25 04:00:00,435.24,435.35,419.08,423.39,96746426.0
2025-09-26 04:00:00,428.3,440.47,421.02,440.4,101628160.0
2025-09-29 04:00:00,444.35,450.98,439.5,443.21,79491510.0
2025-09-30 04:00:00,441.52,445.0,433.12,444.72,74357960.0
2025-10-01 04:00:00,443.8,462.29,440.75,459.46,98122285.0
2025-10-02 04:00:00,470.54,470.75,435.57,436.0,137008950.0
2025-10-03 04:00:00,443.285,446.77,416.575,429.83,133188180.0
2025-10-06 04:00:00,440.75,453.55,436.69,453.25,85324878.0
2025-10-07 04:00:00,447.82,452.68,432.4501,433.09,102296082.0
2025-10-08 04:00:00,437.57,441.33,425.23,438.69,71192128.0
2025-10-09 04:00:00,431.81,436.35,426.18,435.54,69339928.0
2025-10-10 04:00:00,436.54,443.13,411.45,413.49,112107870.0
2025-10-13 04:00:00,423.53,436.89,419.7,435.9,79552785.0
2025-10-14 04:00:00,426.79,434.2,417.86,429.24,72669438.0
2025-10-15 04:00:00,434.9,440.51,426.3301,435.15,71558185.0
2025-10-16 04:00:00,434.73,439.35,421.3101,428.75,77189889.0
2025-10-17 04:00:00,425.5,441.4558,423.6,439.31,89331578.0
2025-10-20 04:00:00,443.865,449.8,440.61,447.43,63650560.0
2025-10-21 04:00:00,445.755,449.3,442.05,442.6,54412169.0
2025-10-22 04:00:00,443.45,445.539,429.0,438.97,84023458.0
2025-10-23 04:00:00,420.0,449.3999,413.9,448.98,126709833.0
2025-10-24 04:00:00,446.83,451.68,430.17,433.72,94726935.0
2025-10-27 04:00:00,439.98,460.16,438.69,452.42,105866837.0
2025-10-28 04:00:00,454.775,467.0,451.6,460.55,80185462.0
2025-10-29 04:00:00,462.5,465.7,452.65,461.51,67983469.0
2025-10-30 04:00:00,451.05,455.0607,439.61,440.1,72447738.0
2025-10-31 04:00:00,446.75,458.0,443.6855,456.56,83135787.0
2025-11-03 05:00:00,455.99,474.07,453.8,468.37,84594908.0
2025-11-04 05:00:00,454.46,460.22,443.6,444.26,87756250.0
2025-11-05 05:00:00,452.05,466.3299,440.71,462.07,85572786.0
2025-11-06 05:00:00,461.96,467.45,435.09,445.91,109622394.0
2025-11-07 05:00:00,437.92,439.36,421.88,429.52,103471158.0
2025-11-10 05:00:00,439.6,449.6715,433.36,445.23,76515407.0
2025-11-11 05:00:00,439.4,442.49,432.36,439.62,60497235.0
2025-11-12 05:00:00,442.15,442.329,426.56,430.6,58513097.0
2025-11-13 05:00:00,423.13,424.5,396.34,401.99,118946354.0
2025-11-14 05:00:00,386.3,412.19,382.78,404.35,105506137.0
2025-11-17 05:00:00,398.74,423.96,398.74,408.92,102177569.0
2025-11-18 05:00:00,405.38,408.9,393.71,401.25,80665237.0
2025-11-19 05:00:00,406.18,411.78,398.5,403.99,72023545.0
2025-11-20 05:00:00,414.63,428.94,394.74,395.23,113497855.0
2025-11-21 05:00:00,402.32,402.8,383.76,391.09,100395076.0
2025-11-24 05:00:00,402.17,421.72,401.09,417.78,96704962.0
2025-11-25 05:00:00,414.42,420.48,405.95,419.4,71820316.0
2025-11-26 05:00:00,423.95,426.94,416.89,426.58,63368718.0
2025-11-28 05:00:00,426.59,432.93,426.2,430.17,36190538.0
2025-12-01 05:00:00,425.32,433.6599,425.29,430.14,57381856.0
2025-12-02 05:00:00,430.81,436.8,422.12,429.24,69193316.0
2025-12-03 05:00:00,432.1,447.92,431.11,446.74,87300360.0
2025-12-04 05:00:00,449.94,454.63,445.39,454.53,71850843.0
2025-12-05 05:00:00,453.03,458.87,451.66,455.0,56406760.0
2025-12-08 05:00:00,447.445,449.7463,435.25,439.58,69085419.0
2025-12-09 05:00:00,437.54,452.39,435.7,445.17,62315078.0
2025-12-10 05:00:00,446.065,456.88,443.61,451.45,63211734.0
2025-12-11 05:00:00,448.945,449.2699,440.33,446.89,55902013.0
2025-12-12 05:00:00,448.09,463.01,441.67,458.96,95532780.0
2025-12-15 05:00:00,469.44,481.7694,467.66,475.31,114300148.0
2025-12-16 05:00:00,472.21,491.5,465.83,489.88,107509423.0
2025-12-17 05:00:00,488.22,495.2799,466.2,467.26,106297016.0
2025-12-18 05:00:00,478.16,490.86,473.12,483.37,95039715.0
2025-12-19 05:00:00,488.12,490.49,474.72,481.2,103146024.0
2025-12-22 05:00:00,489.88,498.83,485.33,488.73,86915082.0
2025-12-23 05:00:00,489.395,491.97,482.84,485.56,58223133.0
2025-12-24 05:00:00,488.48,490.9,476.8,485.4,41285071.0
2025-12-26 05:00:00,485.23,489.09,473.82,475.19,58775326.0
2025-12-29 05:00:00,469.0,469.4,459.0,459.64,66217821.0
2025-12-30 05:00:00,461.09,463.12,453.83,454.43,59173387.0
2025-12-31 05:00:00,456.1,456.55,449.3,449.72,49072714.0
2026-01-02 05:00:00,457.8,458.34,435.3,438.07,85351571.0
2026-01-05 05:00:00,447.99,457.5499,444.57,451.67,67803839.0
2026-01-06 05:00:00,446.38,448.25,428.78,432.96,88672541.0
2026-01-07 05:00:00,435.9,438.37,431.29,431.41,59674010.0
2026-01-08 05:00:00,427.89,436.89,424.365,435.8,56886003.0
2026-01-09 05:00:00,435.945,449.05,430.39,445.01,65690572.0
2026-01-12 05:00:00,441.225,454.3,438.0,448.96,61496150.0
2026-01-13 05:00:00,450.2,451.81,443.95,447.2,53427497.0
2026-01-14 05:00:00,442.81,443.91,434.22,439.2,57104944.0
2026-01-15 05:00:00,441.125,445.36,437.65,438.57,49331069.0
2026-01-16 05:00:00,439.5,447.25,435.2601,437.5,60041258.0
2026-01-20 05:00:00,429.36,430.725,417.44,419.25,62816042.0
2026-01-21 05:00:00,421.66,438.2,419.6201,431.44,68124684.0
2026-01-22 05:00:00,435.16,449.5,432.6293,449.36,71544676.0
2026-01-23 05:00:00,447.425,452.43,444.04,449.06,56771668.0
2026-01-26 05:00:00,445.0,445.04,434.28,435.2,49696737.0
2026-01-27 05:00:00,437.41,437.52,430.69,430.9,37732219.0
2026-01-28 05:00:00,431.91,438.26,431.2,434.02,18665272.0
